Mod:Item:MetaData, Localized Name
contenttweaker:stainlesstitanium_plate, item.contenttweaker.stainlesstitanium_plate.name
contenttweaker:germanium_rod, item.contenttweaker.germanium_rod.name
contenttweaker:wroughtiron_plate, item.contenttweaker.wroughtiron_plate.name
contenttweaker:ambient_block:0, 云墨方块
contenttweaker:adamantium_tiny_dust_icr, item.contenttweaker.adamantium_tiny_dust_icr.name
contenttweaker:berylliumaluminumalloy_dust, item.contenttweaker.berylliumaluminumalloy_dust.name
contenttweaker:cesium_dust, item.contenttweaker.cesium_dust.name
contenttweaker:germanium_small_dust, item.contenttweaker.germanium_small_dust.name
contenttweaker:berylliumaluminumalloy_plate, item.contenttweaker.berylliumaluminumalloy_plate.name
contenttweaker:titanium_plate, item.contenttweaker.titanium_plate.name
contenttweaker:berylliumaluminumalloy_tiny_dust_icr, item.contenttweaker.berylliumaluminumalloy_tiny_dust_icr.name
contenttweaker:titanium_tiny_dust_icr, item.contenttweaker.titanium_tiny_dust_icr.name
contenttweaker:soldertin_ingot, item.contenttweaker.soldertin_ingot.name
contenttweaker:cesium_rod, item.contenttweaker.cesium_rod.name
contenttweaker:cesium_ingot, item.contenttweaker.cesium_ingot.name
contenttweaker:indium_gear, item.contenttweaker.indium_gear.name
contenttweaker:stainlesstitanium_dust, item.contenttweaker.stainlesstitanium_dust.name
contenttweaker:wroughtiron_quenched_plate, item.contenttweaker.wroughtiron_quenched_plate.name
contenttweaker:castediron_quenched_plate, item.contenttweaker.castediron_quenched_plate.name
contenttweaker:adamantium_plate, item.contenttweaker.adamantium_plate.name
contenttweaker:glass_fragment, 玻璃碎片
contenttweaker:berylliumaluminumalloy_gear, item.contenttweaker.berylliumaluminumalloy_gear.name
contenttweaker:adamantium_gear, item.contenttweaker.adamantium_gear.name
contenttweaker:castediron_hot_ingot, item.contenttweaker.castediron_hot_ingot.name
contenttweaker:beryllium_tiny_dust_icr, item.contenttweaker.beryllium_tiny_dust_icr.name
contenttweaker:berylliumaluminumalloy_dense_plate, item.contenttweaker.berylliumaluminumalloy_dense_plate.name
contenttweaker:quartz_sand:0, 石英砂
contenttweaker:soldertin_dense_plate, item.contenttweaker.soldertin_dense_plate.name
contenttweaker:adamantium_small_dust, item.contenttweaker.adamantium_small_dust.name
contenttweaker:pig_iron_billet, 生铁铁呸
contenttweaker:berylliumaluminumalloy_nugget, item.contenttweaker.berylliumaluminumalloy_nugget.name
contenttweaker:adamantium_rod, item.contenttweaker.adamantium_rod.name
contenttweaker:titanium_rod, item.contenttweaker.titanium_rod.name
contenttweaker:wroughtiron_hot_ingot, item.contenttweaker.wroughtiron_hot_ingot.name
contenttweaker:zirconium_dense_plate, item.contenttweaker.zirconium_dense_plate.name
contenttweaker:soldertin_gear, item.contenttweaker.soldertin_gear.name
contenttweaker:adamantium_dust, item.contenttweaker.adamantium_dust.name
contenttweaker:zirconium_tiny_dust_icr, item.contenttweaker.zirconium_tiny_dust_icr.name
contenttweaker:soldertin_nugget, item.contenttweaker.soldertin_nugget.name
contenttweaker:beryllium_plate, item.contenttweaker.beryllium_plate.name
contenttweaker:indium_plate, item.contenttweaker.indium_plate.name
contenttweaker:indium_rod, item.contenttweaker.indium_rod.name
contenttweaker:cesium_dense_plate, item.contenttweaker.cesium_dense_plate.name
contenttweaker:beryllium_small_dust, item.contenttweaker.beryllium_small_dust.name
contenttweaker:titanium_dense_plate, item.contenttweaker.titanium_dense_plate.name
contenttweaker:titanium_nugget, item.contenttweaker.titanium_nugget.name
contenttweaker:germanium_dust, item.contenttweaker.germanium_dust.name
contenttweaker:soldertin_tiny_dust_icr, item.contenttweaker.soldertin_tiny_dust_icr.name
contenttweaker:titanium_dust, item.contenttweaker.titanium_dust.name
contenttweaker:dead_leaves:0, 枯萎的树叶
contenttweaker:germanium_nugget, item.contenttweaker.germanium_nugget.name
contenttweaker:germanium_gear, item.contenttweaker.germanium_gear.name
contenttweaker:crystalsi, 单晶硅
contenttweaker:stainlesstitanium_gear, item.contenttweaker.stainlesstitanium_gear.name
contenttweaker:indium_dust, item.contenttweaker.indium_dust.name
contenttweaker:adamantium_dense_plate, item.contenttweaker.adamantium_dense_plate.name
contenttweaker:titanium_small_dust, item.contenttweaker.titanium_small_dust.name
contenttweaker:indium_small_dust, item.contenttweaker.indium_small_dust.name
contenttweaker:berylliumaluminumalloy_rod, item.contenttweaker.berylliumaluminumalloy_rod.name
contenttweaker:titanium_gear, item.contenttweaker.titanium_gear.name
valkyrielib:guide, 数字指南
valkyrielib:modifier_component, 强化部件核心
valkyrielib:modifier_speed, 速度强化部件
environmentaltech:litherite, 莱泽尔石
environmentaltech:litherite_paver, 莱泽尔石铺路石
environmentaltech:litherite_bricks, 莱泽尔石砖块
environmentaltech:litherite_tiles, 莱泽尔石瓷砖
environmentaltech:litherite_stairs, 莱泽尔石楼梯
environmentaltech:litherite_brick_stairs, 莱泽尔石砖楼梯
environmentaltech:litherite_tile_stairs, 莱泽尔瓷砖楼梯
environmentaltech:litherite_slab:0, 莱泽尔石台阶
environmentaltech:litherite_paver_slab:0, 莱泽尔铺路石台阶
environmentaltech:litherite_brick_slab:0, 莱泽尔石砖台阶
environmentaltech:litherite_tile_slab:0, 莱泽尔瓷砖台阶
environmentaltech:erodium, 艾洛蒂石
environmentaltech:erodium_paver, 艾洛蒂石铺路石
environmentaltech:erodium_bricks, 艾洛蒂石砖块
environmentaltech:erodium_tiles, 艾洛蒂石瓷砖
environmentaltech:erodium_stairs, 艾洛蒂石楼梯
environmentaltech:erodium_brick_stairs, 艾洛蒂石砖楼梯
environmentaltech:erodium_tile_stairs, 艾洛蒂瓷砖楼梯
environmentaltech:erodium_slab:0, 艾洛蒂石台阶
environmentaltech:erodium_paver_slab:0, 艾洛蒂铺路石台阶
environmentaltech:erodium_brick_slab:0, 艾洛蒂石砖台阶
environmentaltech:erodium_tile_slab:0, 艾洛蒂瓷砖台阶
environmentaltech:kyronite, 凯罗尼石
environmentaltech:kyronite_paver, 凯罗尼石铺路石
environmentaltech:kyronite_bricks, 凯罗尼石砖块
environmentaltech:kyronite_tiles, 凯罗尼石瓷砖
environmentaltech:kyronite_stairs, 凯罗尼石楼梯
environmentaltech:kyronite_brick_stairs, 凯罗尼石砖楼梯
environmentaltech:kyronite_tile_stairs, 凯罗尼瓷砖楼梯
environmentaltech:kyronite_slab:0, 凯罗尼石台阶
environmentaltech:kyronite_paver_slab:0, 凯罗尼铺路石台阶
environmentaltech:kyronite_brick_slab:0, 凯罗尼石砖台阶
environmentaltech:kyronite_tile_slab:0, 凯罗尼瓷砖台阶
environmentaltech:pladium, 普雷蒂石
environmentaltech:pladium_paver, 普雷蒂石铺路石
environmentaltech:pladium_bricks, 普雷蒂石砖块
environmentaltech:pladium_tiles, 普雷蒂石瓷砖
environmentaltech:pladium_stairs, 普雷蒂石楼梯
environmentaltech:pladium_brick_stairs, 普雷蒂石砖楼梯
environmentaltech:pladium_tile_stairs, 普雷蒂瓷砖楼梯
environmentaltech:pladium_slab:0, 普雷蒂石台阶
environmentaltech:pladium_paver_slab:0, 普雷蒂铺路石台阶
environmentaltech:pladium_brick_slab:0, 普雷蒂石砖台阶
environmentaltech:pladium_tile_slab:0, 普雷蒂瓷砖台阶
environmentaltech:ionite, 艾恩尼石
environmentaltech:ionite_paver, 艾恩尼石铺路石
environmentaltech:ionite_bricks, 艾恩尼石砖块
environmentaltech:ionite_tiles, 艾恩尼石瓷砖
environmentaltech:ionite_stairs, 艾恩尼石楼梯
environmentaltech:ionite_brick_stairs, 艾恩尼石砖楼梯
environmentaltech:ionite_tile_stairs, 艾恩尼瓷砖楼梯
environmentaltech:ionite_slab:0, 艾恩尼石台阶
environmentaltech:ionite_paver_slab:0, 艾恩尼铺路石台阶
environmentaltech:ionite_brick_slab:0, 艾恩尼石砖台阶
environmentaltech:ionite_tile_slab:0, 艾恩尼瓷砖台阶
environmentaltech:aethium, 以太石
environmentaltech:aethium_paver, 以太石铺路石
environmentaltech:aethium_bricks, 以太石砖块
environmentaltech:aethium_tiles, 以太石瓷砖
environmentaltech:aethium_stairs, 以太石楼梯
environmentaltech:aethium_brick_stairs, 以太石砖楼梯
environmentaltech:aethium_tile_stairs, 以太瓷砖楼梯
environmentaltech:aethium_slab:0, 以太石台阶
environmentaltech:aethium_paver_slab:0, 以太铺路石台阶
environmentaltech:aethium_brick_slab:0, 以太石砖台阶
environmentaltech:aethium_tile_slab:0, 以太瓷砖台阶
environmentaltech:lonsdaleite, 蓝丝黛尔石
environmentaltech:lonsdaleite_paver, 蓝丝黛尔铺路石
environmentaltech:lonsdaleite_bricks, 蓝丝黛尔石砖
environmentaltech:lonsdaleite_tiles, 蓝丝黛尔石瓷砖
environmentaltech:lonsdaleite_stairs, 蓝丝黛尔石楼梯
environmentaltech:lonsdaleite_brick_stairs, 蓝丝黛尔石砖楼梯
environmentaltech:lonsdaleite_tile_stairs, 蓝丝黛尔瓷砖楼梯
environmentaltech:lonsdaleite_slab:0, 蓝丝黛尔石台阶
environmentaltech:lonsdaleite_paver_slab:0, 蓝丝黛尔铺路石台阶
environmentaltech:lonsdaleite_brick_slab:0, 蓝丝黛尔石砖台阶
environmentaltech:lonsdaleite_tile_slab:0, 蓝丝黛尔瓷砖台阶
environmentaltech:mica, 云母
environmentaltech:litherite_crystal, 莱泽尔水晶
environmentaltech:erodium_crystal, 艾洛蒂水晶
environmentaltech:kyronite_crystal, 凯罗尼水晶
environmentaltech:pladium_crystal, 普雷蒂水晶
environmentaltech:ionite_crystal, 艾恩尼水晶
environmentaltech:aethium_crystal, 以太水晶
environmentaltech:lonsdaleite_crystal, 蓝丝黛尔水晶
environmentaltech:interconnect, 互联方块
environmentaltech:tool_multiblock_assembler, 装配杆
environmentaltech:connector, 连接器
environmentaltech:modifier_null, 无效果强化部件
environmentaltech:modifier_speed, 速度强化部件
environmentaltech:modifier_luck, 幸运强化部件
environmentaltech:structure_frame_1, 一级结构方块
environmentaltech:structure_frame_2, 二级结构方块
environmentaltech:structure_frame_3, 三级结构方块
environmentaltech:structure_frame_4, 四级结构方块
environmentaltech:structure_frame_5, 五级结构方块
environmentaltech:structure_frame_6, 六级结构方块
environmentaltech:structure_panel, 结构镶板
environmentaltech:structure_panel_clear, 澄澈结构镶板
environmentaltech:lightning_rod, 避雷针
environmentaltech:lightning_rod_insulated, 绝缘避雷针
environmentaltech:lightning_cont_1, 一级避雷针控制器
environmentaltech:lightning_cont_2, 二级避雷针控制器
environmentaltech:lightning_cont_3, 三级避雷针控制器
environmentaltech:lightning_cont_4, 四级避雷针控制器
environmentaltech:lightning_cont_5, 五级避雷针控制器
environmentaltech:lightning_cont_6, 六级避雷针控制器
environmentaltech:solar_cont_1, 一级太阳能发电机控制器
environmentaltech:solar_cont_2, 二级太阳能发电机控制器
environmentaltech:solar_cont_3, 三级太阳能发电机控制器
environmentaltech:solar_cont_4, 四级太阳能发电机控制器
environmentaltech:solar_cont_5, 五级太阳能发电机控制器
environmentaltech:solar_cont_6, 六级太阳能发电机控制器
environmentaltech:solar_cell_litherite, 莱泽尔太阳能板
environmentaltech:solar_cell_erodium, 艾洛蒂太阳能板
environmentaltech:solar_cell_kyronite, 凯罗尼太阳能板
environmentaltech:solar_cell_pladium, 普雷蒂太阳能板
environmentaltech:solar_cell_ionite, 艾恩尼太阳能板
environmentaltech:solar_cell_aethium, 以太太阳能板
environmentaltech:modifier_piezo, 压电强化部件
environmentaltech:photovoltaic_cell, 光电电池
environmentaltech:thermal_cell, 热力单元
environmentaltech:laser_core, 激光核心
environmentaltech:laser_lens, 澄清透镜
environmentaltech:laser_lens_crystal, 水晶透镜
environmentaltech:laser_lens_colored:0, 白色透镜
environmentaltech:laser_lens_colored:1, 橙色透镜
environmentaltech:laser_lens_colored:2, 品红色透镜
environmentaltech:laser_lens_colored:3, 淡蓝色透镜
environmentaltech:laser_lens_colored:4, 黄色透镜
environmentaltech:laser_lens_colored:5, 黄绿色透镜
environmentaltech:laser_lens_colored:6, 粉红色透镜
environmentaltech:laser_lens_colored:7, 灰色透镜
environmentaltech:laser_lens_colored:8, 淡灰色透镜
environmentaltech:laser_lens_colored:9, 青色透镜
environmentaltech:laser_lens_colored:10, 紫色透镜
environmentaltech:laser_lens_colored:11, 蓝色透镜
environmentaltech:laser_lens_colored:12, 棕色透镜
environmentaltech:laser_lens_colored:13, 绿色透镜
environmentaltech:laser_lens_colored:14, 红色透镜
environmentaltech:laser_lens_colored:15, 黑色透镜
environmentaltech:modifier_accuracy, 精度强化部件
environmentaltech:diode, 二极管
environmentaltech:void_ore_miner_cont_1, 一级虚空矿物采掘机控制器
environmentaltech:void_ore_miner_cont_2, 二级虚空矿物采掘机控制器
environmentaltech:void_ore_miner_cont_3, 三级虚空矿物采掘机控制器
environmentaltech:void_ore_miner_cont_4, 四级虚空矿物采掘机控制器
environmentaltech:void_ore_miner_cont_5, 五级虚空矿物采掘机控制器
environmentaltech:void_ore_miner_cont_6, 六级虚空矿物采掘机控制器
environmentaltech:void_res_miner_cont_1, 一级虚空资源采掘机控制器
environmentaltech:void_res_miner_cont_2, 二级虚空资源采掘机控制器
environmentaltech:void_res_miner_cont_3, 三级虚空资源采掘机控制器
environmentaltech:void_res_miner_cont_4, 四级虚空资源采掘机控制器
environmentaltech:void_res_miner_cont_5, 五级虚空资源采掘机控制器
environmentaltech:void_res_miner_cont_6, 六级虚空资源采掘机控制器
environmentaltech:void_botanic_miner_cont_1, 一级虚空植物采掘机控制器
environmentaltech:void_botanic_miner_cont_2, 二级虚空植物采掘机控制器
environmentaltech:void_botanic_miner_cont_3, 三级虚空植物采掘机控制器
environmentaltech:void_botanic_miner_cont_4, 四级虚空植物采掘机控制器
environmentaltech:void_botanic_miner_cont_5, 五级虚空植物采掘机控制器
environmentaltech:void_botanic_miner_cont_6, 六级虚空植物采掘机控制器
environmentaltech:modifier_creative_flight, 创造飞行强化部件
environmentaltech:modifier_flight_speed, 飞行速度强化部件
environmentaltech:modifier_haste, 急迫强化部件
environmentaltech:modifier_strength, 力量强化部件
environmentaltech:modifier_jump_boost, 跳跃提升强化部件
environmentaltech:modifier_regeneration, 再生强化部件
environmentaltech:modifier_resistance, 抗性强化部件
environmentaltech:modifier_fire_resistance, 火焰保护强化部件
environmentaltech:modifier_water_breathing, 水肺强化部件
environmentaltech:modifier_invisibility, 隐身强化部件
environmentaltech:modifier_night_vision, 夜视强化部件
environmentaltech:modifier_health_boost, 生命提升强化部件
environmentaltech:modifier_absorption, 伤害吸收强化部件
environmentaltech:modifier_saturation, 饱和强化部件
environmentaltech:modifier_glowing, 发光强化部件
environmentaltech:nano_cont_ranged_1, 一级远程纳米机器人信标
environmentaltech:nano_cont_ranged_2, 二级远程纳米机器人信标
environmentaltech:nano_cont_ranged_3, 三级远程纳米机器人信标
environmentaltech:nano_cont_ranged_4, 四级远程纳米机器人信标
environmentaltech:nano_cont_ranged_5, 五级远程纳米机器人信标
environmentaltech:nano_cont_ranged_6, 六级远程纳米机器人信标
environmentaltech:nano_cont_personal_1, 一级个人纳米机器人信标
environmentaltech:nano_cont_personal_2, 二级个人纳米机器人信标
environmentaltech:nano_cont_personal_3, 三级个人纳米机器人信标
environmentaltech:nano_cont_personal_4, 四级个人纳米机器人信标
environmentaltech:nano_cont_personal_5, 五级个人纳米机器人信标
environmentaltech:nano_cont_personal_6, 六级个人纳米机器人信标
industrialforegoing:petrified_fuel_generator, 火力发电机
industrialforegoing:enchantment_refiner, 附魔物品分拣机
industrialforegoing:enchantment_extractor, 附魔提取机
industrialforegoing:enchantment_aplicator, 自动型铁砧
industrialforegoing:mob_relocator, 屠宰机
industrialforegoing:potion_enervator, 自动炼药机
industrialforegoing:animal_independence_selector, 幼仔分管机
industrialforegoing:animal_stock_increaser, 饲育机
industrialforegoing:crop_sower, 播种机
industrialforegoing:crop_enrich_material_injector, 施肥机
industrialforegoing:crop_recolector, 收割机
industrialforegoing:black_hole_unit, 黑洞存储器
industrialforegoing:water_condensator, 蓄水器
industrialforegoing:water_resources_collector, 钓鱼机
industrialforegoing:animal_resource_harvester, 动物资源收获机
industrialforegoing:mob_slaughter_factory, 屠宰场
industrialforegoing:mob_duplicator, 自动刷怪机
industrialforegoing:block_destroyer, 方块破坏器
industrialforegoing:block_placer, 方块放置器
industrialforegoing:tree_fluid_extractor, 树液提取器
industrialforegoing:latex_processing_unit, 胶乳加工机
industrialforegoing:sewage_composter_solidifier, 污水堆肥机
industrialforegoing:animal_byproduct_recolector, 动物排污器
industrialforegoing:sludge_refiner, 污泥精炼机
industrialforegoing:mob_detector, 生物探测器
industrialforegoing:lava_fabricator, 熔岩制造机
